s,inc_-2.0,inc_-1.8,inc_-1.6,inc_-1.4,inc_-1.2,inc_-1.0,inc_-0.8,inc_-0.6,inc_-0.4,inc_-0.2,inc_-0.0,inc_+0.2,inc_+0.4,inc_+0.6,inc_+0.8,inc_+1.0,inc_+1.2,inc_+1.4,inc_+1.6,inc_+1.8,inc_+2.0
0.2489325120647903,0.29208214630814044,0.2922611172010765,0.28976000820244024,0.2873811440166876,0.2866417108110914,0.28542589315206746,0.28320508756265417,0.278067439517591,0.2794839002955244,0.27832882207244586,0.2762292717549024,0.27428335453506586,0.2727091830509133,0.2675945935664743,0.2692685105145865,0.2674927807304075,0.26690817922824733,0.26158836485201514,0.26330059697634,0.26209444890190603,0.25679350174805265
0.24557841608052106,0.2920982940139648,0.29219453228436537,0.28971394969214326,0.2874676836949119,0.2866429288299275,0.28539916767068074,0.28322757051564446,0.27816355103436974,0.2795011881458796,0.27842943751978,0.27636670350885373,0.27444959454273804,0.2729004824975784,0.26787382497287016,0.2695432259134218,0.26776017122524925,0.26719593092526084,0.2619728889023103,0.2636460968897085,0.2624581172980666,0.2571901564460812
0.242224320440692,0.29211583263724933,0.29214677129736755,0.28968795669328057,0.2875367313689977,0.2866501862835439,0.28537475149227676,0.2832558945927738,0.2782562929789971,0.27952148109259584,0.27852575690130116,0.276500821085941,0.2746089948573505,0.2730867154521076,0.2681499047106564,0.26981387909451593,0.26802776658624683,0.26748080373961175,0.26235131857172855,0.26399031455554306,0.2628206145049131,0.2575867485114929
0.2388702248086676,0.2921328719320831,0.2921173212860108,0.28968070640486776,0.28758533943814935,0.28666328730989293,0.28535485932313726,0.2832898784711301,0.27834618373146575,0.279547520309924,0.27861894059505354,0.27663295029498,0.2747633116826999,0.27326967112059103,0.2684239169280077,0.27008164494741094,0.26829676606211283,0.26776451535479806,0.26272515622795456,0.26433413344041234,0.26318305625476884,0.25798414265670244
0.2355161284731818,0.2921475343377461,0.29210342663444955,0.28968854653297604,0.2876120073646293,0.28668158796862797,0.2853408266012786,0.28332889993366056,0.27843333596956904,0.27958107236572494,0.2787096707105626,0.27676379497160997,0.2749136642872963,0.27345040666404646,0.26869616590395456,0.27034698458802,0.2685675940969694,0.26804794195937687,0.26309515401359534,0.26467767175608503,0.26354572508413604,0.2583823125001091
0.2321620318730883,0.2921579153483338,0.29210033393261914,0.2897085663306403,0.28761713441218967,0.2867035011356936,0.28533351188864403,0.2833724362436628,0.27851814463398117,0.27962371003834713,0.27879907827971645,0.2768946284447486,0.27506180260729934,0.2736307418840971,0.26896809373487324,0.2706115264933053,0.2688419801962553,0.2683333759392009,0.2634637794904792,0.26502289389437295,0.26391091290138957,0.2587833685892625
0.2288079354636289,0.29216307927251545,0.29210613293039894,0.28973603310667223,0.2876039611468208,0.28672740566993954,0.28533289878061713,0.28342005276686655,0.2786009749205656,0.2796763304797593,0.278887977550593,0.27702604892162913,0.2752088241647208,0.2738115276644704,0.26923966672702415,0.2708755622963182,0.2691200337637113,0.2686212477070936,0.2638315244820142,0.26536963084547327,0.26427851115422957,0.2591868290553807
0.2254538383767917,0.29216206923375576,0.2921180543662634,0.28976930420493247,0.28757473429076125,0.28675251294683246,0.2853392224409074,0.2834713588473439,0.2786823232498814,0.2797387864839752,0.2789775817907145,0.27715892713824736,0.27535609098778474,0.2739944626226574,0.2695128320433975,0.27114066841288753,0.26940332428570746,0.2689135438680047,0.264200744480625,0.2657197332982283,0.2646506234135338,0.2595946249337233
0.22209974094764479,0.29215426935635147,0.2921328850724633,0.2898056078644264,0.2875315996507675,0.2867774985913986,0.28535239498159615,0.2835257274924945,0.2787625667759642,0.2798110042397412,0.2790686418929742,0.2772943651622292,0.2755043303911333,0.27418011532114733,0.26978766946140204,0.27140759490610084,0.26969259251007427,0.26921133612233156,0.26457290131379296,0.26607426191008043,0.2650284301174491,0.2600076987073749
0.21874564376696248,0.2921397742296156,0.2921479860130064,0.28984265715356433,0.2874785527928456,0.28680155629875315,0.2853716170616098,0.28358300016419846,0.27884245147029124,0.2798935027058206,0.27916230844885476,0.27743342028883167,0.27565613128913635,0.27437014873644483,0.2700657060955956,0.271677559201695,0.2699889416361817,0.26951598666844256,0.2649498276853431,0.2664343617852965,0.26541346758586537,0.2604274379431353
0.2153915455194094,0.29211904766324914,0.2921612928411793,0.2898785805785084,0.28741969624998487,0.28682404311330456,0.2853968391030933,0.28364309886792044,0.27892273375145293,0.2799856452915452,0.2792596898184945,0.27757681332976797,0.2758125701209744,0.2745660515845474,0.27034671429489837,0.27195200948054793,0.2702933552259374,0.2698286929854248,0.26533322017945715,0.26680153959750486,0.2658071325684663,0.2608547537152263
0.21203744749217707,0.2920928730494199,0.2921715126703754,0.2899124217918206,0.28735897493458595,0.28684461138140044,0.28542747459114504,0.2837060730744582,0.27900426955458313,0.2800873087527024,0.27936190694991786,0.2777256557085799,0.27597446734375475,0.27476867387969894,0.2706327570574418,0.27223213227098636,0.270606839995302,0.2701506240801933,0.2657247816397399,0.2671775588136253,0.2662108425186213,0.2612910450325086
0.2086833486474717,0.2920620372766825,0.2921751699182465,0.2899420077776903,0.2873001874689875,0.2868632995157605,0.2854630970350555,0.2837720404654614,0.27908791428146723,0.2801978364315286,0.27947013559798656,0.2778809266035232,0.2761434550180366,0.2749796231016942,0.27092520311869533,0.2725195439941499,0.27093079658974084,0.27048338492836377,0.2661267090630646,0.267564230783329,0.26662666107709215,0.2617390995998575
