s,TI_1.0,TI_1.5,TI_2.0,TI_2.5,TI_3.0,TI_3.5,TI_4.0,TI_4.5,TI_5.0
0.057748621697951794,0.33572846749958574,0.3365380543817368,0.3367727318325072,0.3370422119251526,0.3374677146971323,0.3373035991170815,0.33754778820648396,0.33776295664702055,0.338507054542761
0.05439451854096085,0.3386488169918991,0.33945582050069295,0.33971170657611405,0.33995942751901476,0.3404071602321493,0.34025977863864626,0.3405088960094561,0.34072629015815054,0.341477156271481
0.05104041857553018,0.3414645920776548,0.3422692942897766,0.34254616727531323,0.3427716954771337,0.34324218362016945,0.3431121414497752,0.3433663729496191,0.34358593094731943,0.3443444010815031
0.04768632372835289,0.3441058875200133,0.3449083944992966,0.34520589569500404,0.3454085703291325,0.34590238615456914,0.3457904590066469,0.34604996099573354,0.3462715638071148,0.3470386815448393
0.04433223720789312,0.34648214320639525,0.3472823272874266,0.34759992146225005,0.3477787880767139,0.34829657250174284,0.34820374060522125,0.34846861421055547,0.3486920640850726,0.34946907957163087
0.040978161878362646,0.34845265258954716,0.3492500492865138,0.3495869627309268,0.3497406614906866,0.35028318166711525,0.35021070922686487,0.3504809799971499,0.35070592827821134,0.3514943357278557
0.03762410446582313,0.34982059930835013,0.35061431400415644,0.35096942702743017,0.3510961064081917,0.35166421464358333,0.3516137144627304,0.3518892627918036,0.3521151575016263,0.3529166033654414
0.03427007201705736,0.3503124998221792,0.3511010028400436,0.3514726426036288,0.35157010181319115,0.3521647796489584,0.3521379237400613,0.3524184875939733,0.3526444327619479,0.35346102228161447
0.030916081000065047,0.3495027752035788,0.3502833769713455,0.3506691612567693,0.35073401901550566,0.351356963550069,0.3513560222323373,0.3516411707392211,0.35186578591692164,0.3526996841817581
0.02756215700304547,0.34661826736002593,0.3473857907180925,0.3477815240899763,0.3478096901612043,0.3484626583057241,0.3484891879854269,0.3487778960130203,0.34899840148361816,0.3498519282120585
0.02420834571554673,0.3408704235532342,0.341622007690147,0.34202519102679146,0.3420095946017204,0.34269672114860067,0.34275663854334537,0.34304884964769833,0.3432635159177692,0.3441414814431073
0.02085471816111337,0.3305818683899284,0.33130031589216924,0.3316970339384713,0.3316323790040786,0.3323501548192734,0.33244172322191434,0.3327308445668742,0.3329318905755177,0.33382979551760766
0.017501414635485466,0.3015365720676272,0.3021935500821863,0.3025601499464517,0.3024189170590869,0.30318885798908346,0.3033204823186676,0.30360146731294335,0.30377102845819665,0.3047114910319124
0.013265955854663032,0.2712790163754906,0.2718763950168158,0.272229450147652,0.2719628862054363,0.27279142822054536,0.27301698566659643,0.27328918015407716,0.27342970607076866,0.27440389316390024
0.01238151032321065,0.2591718539809475,0.2597394639077895,0.26007683468015785,0.25976473787697446,0.2606117485558711,0.26086726431616175,0.2611316013873842,0.26125836504056094,0.26224106587858437
0.011497069541925274,0.24453928386748133,0.2450863131706079,0.2454115389147446,0.2450535934942027,0.2459169549527984,0.24620394886011557,0.24645934864190802,0.24657661021797594,0.24756102996666643
