s,inc_-2.0,inc_+0.0,inc_+2.0
0.0035354347451318144,0.7826998348235248,0.6439549370033694,0.528832445922786
0.004419484869065504,0.8058124374663715,0.6654206079746676,0.5503935114532936
0.005303588174087313,0.8221468527276168,0.6814412777260915,0.5671886289224382
0.006187731770518519,0.832964125060779,0.6929479282565594,0.580015228769288
0.007071904553020373,0.8397633294410308,0.7012131975962991,0.5899643955528077
0.007956097669561896,0.8437960501300955,0.7071980329553096,0.5978207952150912
0.008840305338153361,0.8459686795864855,0.7115914267275918,0.6041441761443672
0.009724524443397286,0.8465961670922134,0.71456456005384,0.6090891251709759
0.010608752454272207,0.846413058399737,0.7168474720121477,0.6133170091712392
0.011492985075905265,0.8456332517982674,0.7182557824355793,0.6165078043041711
0.012377225445992443,0.8437049424895181,0.719169696185078,0.6195763282445022
0.0132614685530071,0.8415741885824808,0.719218237931367,0.6212144917041006
0.017498518868525718,0.8193672066632358,0.708025628375758,0.6182994927410809
0.020852278209795197,0.819253769693983,0.7151462076441311,0.6303621841011313
0.02420615422642089,0.8176409506781792,0.7171793947456351,0.6352540636092904
0.02756009400779159,0.8134589162602469,0.7164593513362578,0.6374878049832914
0.030914059567194167,0.809671601847138,0.7164375048265392,0.6402852351565085
0.03426806237419441,0.8070599827932734,0.7169721031318743,0.6431313520451576
0.037622074406040595,0.8053553820093096,0.7178488631051483,0.6460047745967219
0.04097610105370562,0.8040717208039898,0.718874820915788,0.6488473960469807
0.04433013462329141,0.8031737071945036,0.7200670897614717,0.6516726728859225
0.04768417458986325,0.802681444071312,0.7214886034013741,0.6545671355904662
0.0510382188043544,0.80255116481293,0.7230781892109879,0.6574861535468363
0.054392265615654266,0.8027202305175233,0.7247989960800483,0.6604297384500845
0.057746316789758306,0.803102960897831,0.7266149199256869,0.6633667055418516
0.06110036880226907,0.8037239778918327,0.7285721879443849,0.6663773205435384
0.06445442238003289,0.8044913364846722,0.7306120483172766,0.6693949949256699
0.06780847819099559,0.8053641098276773,0.7326656493794906,0.672363374705161
0.07116253409559135,0.8063758027029148,0.7347857801148564,0.6753710340389422
0.07451659016488928,0.8073775835267041,0.7368664499418127,0.6782943923247989
0.07787065022158221,0.8083865441198315,0.7389128170108764,0.6811575697663518
0.08122470854379374,0.8095870841670223,0.7411148736676838,0.684125227767758
0.08457876686828499,0.8108089298514264,0.7433059495454788,0.6870675281663752
0.0879328271127814,0.8119093568051867,0.7453507981513885,0.6898560325406873
0.09128688677302003,0.8130209562776589,0.7474070532833672,0.6926311487822915
0.0946409467540847,0.8141765042586573,0.7495033875196062,0.6954362586948558
0.09799500716799098,0.8153007610292548,0.7515490542332111,0.6981802470034001
0.10134906693389263,0.8163693698181697,0.7535193880973114,0.7008455881363573
0.10470312801850336,0.8173647236459618,0.7554121225427977,0.7034287163814559
0.10805718865556994,0.8183241064446589,0.7572736172411524,0.7059794826342175
0.11141124943492517,0.8192589803057965,0.7591123917961548,0.7085074621960216
0.11476531097524008,0.820141682758127,0.7609027683714539,0.7109947625913419
0.1181193713270127,0.8209504163471222,0.7626164960013423,0.7133973323559611
0.1214734320798898,0.8216660818199404,0.764222298592909,0.7156925846742899
0.12482749333765752,0.8222757421262491,0.7657488208356714,0.7179202501998097
0.1281815541258613,0.8228290710290128,0.7672501064259964,0.7201125572322736
0.13153561406040873,0.8233411067357378,0.7687001351794646,0.7222650611496395
0.13488967483183978,0.8237642669929226,0.7700525465826182,0.7243383044529947
0.13824373577510365,0.8240759153395649,0.7713146257385537,0.7263170400673771
0.14159779588060628,0.8243184648265454,0.7725002024668705,0.7282293712878972
0.14495185598806998,0.8244867983631984,0.7736172956965248,0.7300732955572584
0.14830591613346814,0.8245673379838002,0.7746583230143819,0.7318486133814962
0.1516599762750273,0.824571104925386,0.7756219055473412,0.7335457790818661
0.15501403604308833,0.8244823824749937,0.7765032941336298,0.7351791152883723
0.15836809541859306,0.8243235677110413,0.7773050699694772,0.7367314907503411
0.16172215443718935,0.824062340764052,0.7780137185346913,0.7382041617439208
0.1650762141695946,0.8237369677304008,0.7786516842978736,0.7395970173083275
0.16843027386223156,0.8233543126571718,0.7792232420632588,0.7409344322531208
0.1717843323334154,0.8228826249770832,0.7797111943083401,0.7422042501445438
0.17513839086748295,0.8223402286256212,0.7801214491343912,0.743384250050876
0.17849244935947572,0.8217254582113617,0.7804508440577973,0.744483030106854
