s,TI_4.0,TI_5.0
0.06110615159301829,0.2181931864178942,0.2182144749933824
0.05775209553746683,0.21623777308353812,0.216259908082781
0.054398040236816464,0.21386558161819597,0.21388888309517515
0.05104398689759875,0.2109842432068549,0.21100909962599781
0.047689933949432564,0.20759182909382234,0.20761864045842918
0.0443358861178143,0.20343938342249712,0.20346869325484732
0.04098184088694756,0.19847111771250286,0.1985036094466081
0.037627802185114585,0.1924446151411471,0.19248115372763602
0.03427377320254567,0.18508703949853061,0.1851287715227018
0.030919757739985485,0.17601195048317833,0.17606041625553365
0.027565764664830145,0.165072630609984,0.1651297723154291
0.024211812540895248,0.14992946444511013,0.1499995955206996
0.02085792434288317,0.13593785968938532,0.13602131202075138
0.01750416028513208,0.09744743234473931,0.09757743849909249
0.013266822899822901,0.07689166559143558,0.07704365504819938
0.012382272157644883,0.03892401110805896,0.03925049286922746
0.011497724911380259,0.0435388494693876,0.043803565044134254
0.010613185026871402,0.013662120647586932,0.014445244188221018
0.009728649810832338,0.015750098249041593,0.016351740763260264
0.00884412273755904,0.011740484998746413,0.01241523840654014
0.00795960572968996,0.03579751035489313,0.03596441541472953
0.007075101211780789,0.057583304594712975,0.05763864271010507
0.006190612492976929,0.0838538394446144,0.08384698497651773
0.005306144351440654,0.11275714572808476,0.11270824136730495
0.004421702165067438,0.1455149046813778,0.145431986751389
0.0035372914628747924,0.1817832902465198,0.18166992030261325
0.0026529175664329907,0.22209835613755424,0.22195570249557117
0.001768597063802909,0.2652547323896224,0.26508287239149453
0.0008842788662753254,0.3154957475599269,0.31529460304890783
0.0,0.3599814793688932,0.35974809480345954
0.0,0.4743404894079833,0.47403392080753404
0.0008837492984536739,0.5225176133178073,0.5221756500641926
0.0017675829339045743,0.575512612794187,0.5751305128957919
0.002651454113911014,0.615574400026464,0.6151577047918899
0.0035354347451318144,0.6439086274508302,0.6434656244060953
0.004419484869065504,0.6653712863184279,0.6649084880117413
0.005303588174087313,0.6813895538789643,0.6809115519622462
0.006187731770518519,0.6928944082344649,0.6924053068436535
0.007071904553020373,0.7011584541758362,0.7006617938457251
0.007956097669561896,0.7071424260487976,0.7066406251249244
0.008840305338153361,0.7115352103318355,0.7110301411795665
0.009724524443397286,0.7145079503722773,0.7140009206522214
0.010608752454272207,0.7167907857885348,0.7162832258145474
0.011492985075905265,0.7181988264343391,0.7176900043437078
0.012377225445992443,0.7191131821832963,0.718606999729439
0.0132614685530071,0.719160725747702,0.7186514127865036
0.017498518868525718,0.7079722517395856,0.7074846497269828
0.020852278209795197,0.7150920844323161,0.7146045428232944
0.02420615422642089,0.7171238007769178,0.7166320844703983
0.02756009400779159,0.7164029646634905,0.7159138526631321
0.030914059567194167,0.7163815307695804,0.7158962077128334
0.03426806237419441,0.7169168087779771,0.716433523698267
0.037622074406040595,0.7177940299960741,0.717312299451237
0.04097610105370562,0.7188204211204989,0.7183401803243948
0.04433013462329141,0.7200131614466609,0.7195342509921422
0.04768417458986325,0.7214351537974139,0.7209573226790935
0.0510382188043544,0.7230252835956592,0.7225484199849241
0.054392265615654266,0.7247466025032404,0.7242706056794865
0.057746316789758306,0.7265630993269108,0.7260880091294518
0.06110036880226907,0.7285209957505296,0.7280468737785875
0.06445442238003289,0.7305615487228627,0.7300885355256225
0.06780847819099559,0.7326159155275082,0.7321442700079183
0.07116253409559135,0.7347368696580378,0.7342669513622413
0.07451659016488928,0.7368184459511455,0.7363507105787319
0.07787065022158221,0.7388658050007861,0.7384007683236534
0.08122470854379374,0.7410689231406256,0.7406070589728695
0.08457876686828499,0.7432611483973531,0.7428031319247088
0.0879328271127814,0.745307282065563,0.7448539902843917
0.09128688677302003,0.7473649299365717,0.7469169973616709
0.0946409467540847,0.7494627406239034,0.7490206982068811
0.09799500716799098,0.7515099842040923,0.7510752148255387
0.10134906693389263,0.7534820404482135,0.753056526730588
0.10470312801850336,0.7553766649106245,0.7549624718313631
0.10805718865556994,0.7572402211235028,0.7568393829452189
0.11141124943492517,0.7590812283175328,0.7586958906133701
0.11476531097524008,0.7608740110848057,0.7605068950279712
0.1181193713270127,0.7625903283500106,0.7622448000585192
0.1214734320798898,0.7641989363222951,0.7638790671707173
0.12482749333765752,0.7657285235547562,0.7654391937217672
0.1281815541258613,0.7672331805331861,0.7669802989920944
0.13153561406040873,0.7686869145265597,0.7684777709138115
0.13488967483183978,0.7700433922531754,0.7698871564831851
0.13824373577510365,0.7713099295078605,0.7712182473219164
0.14159779588060628,0.7725004120953332,0.7724881155238968
0.14495185598806998,0.7736229215642062,0.773709201789865
0.14830591613346814,0.7746699464095809,0.7748810763994594
0.1516599762750273,0.7756401890644056,0.7760180943651741
0.15501403604308833,0.7765289890690069,0.7771403856806671
0.15836809541859306,0.777339039362231,0.7782539673008533
0.16172215443718935,0.7780569711178892,0.7792501933269151
0.1650762141695946,0.7787054045192409,0.7799502003754452
0.16843027386223156,0.7792887707115529,0.7802138327082186
0.1717843323334154,0.7797901199148294,0.7800748730615857
0.17513839086748295,0.7802156655776827,0.7797154335908575
0.17849244935947572,0.7805625576670067,0.7793033618727463
0.18184650787824547,0.7808521282043694,0.7789610580662215
0.1852005624171088,0.7810741733746004,0.7787046398375017
0.1885546175508626,0.7812151414787262,0.7785020956382263
0.19190867592812752,0.7812627469005072,0.7783155967236676
0.19526273833412838,0.7812588425204038,0.7781641553624757
0.19861679700603813,0.7812354988550096,0.7780494087198137
0.20197085306211493,0.7811691840461802,0.7779136357449006
0.2053249094614251,0.7810110089551527,0.7776897506931415
0.20867896637452285,0.7807954187233075,0.7774125971786839
0.21203302270552868,0.7805738580792067,0.7771308576864614
0.21538707785908556,0.7803522189056518,0.7768292286575185
0.21874113277861887,0.7800899938955873,0.7764461522118952
0.22209518816457008,0.7797807293879709,0.7759704597695807
0.22544924364037863,0.7794935988769083,0.7754591900094177
0.22880329807413222,0.7792835719106815,0.774929578612605
0.23215735170133958,0.779103502987275,0.7743393470190223
0.23551140575394022,0.7787578527712816,0.7736682270566998
0.23886546023468988,0.7779685267799252,0.7729540114564115
0.2422195142131878,0.7766183281125988,0.7722469788892655
0.24557356681530948,0.7748291227398346,0.7715206544689444
0.24892761934701008,0.7728531897168559,0.7707226470403481
0.25228167237022553,0.7709218594891928,0.7698394356261831
0.25563572521387556,0.769218677074002,0.7689447241989014
0.2589897772364746,0.7677572592771249,0.7680436430959426
0.26234382922901356,0.7665165592502874,0.7671543337204069
0.26569788122488947,0.7653760686506852,0.7662089252601507
0.2690519323372684,0.7643711379968788,0.7652934396833139
0.2724059833496159,0.7633248381501222,0.7642709521733453
0.27576003454520365,0.7623510258949237,0.7632803589576234
0.27911408616374717,0.7613799732437069,0.762266028284137
0.28246813649864166,0.7604225087680084,0.7612468502405648
0.28582218644523893,0.759463658054166,0.7602150273856986
0.2891762367362532,0.7584582608112631,0.7591323748076383
